	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-91-6835-01A	0.0336371294919646	0.0417836306978139	0	0.149082455377219	0	0.126079848015694	0.0285700752003236	0.0301549667881811	0.0461590148982063	0.0184729206522176	0	0	0	0.256883896120095	0.071619175051325	0.118515365028912	0.0403761577508694	0	0.0386653649271774	0	0	0	0	0.565936171275005	0.830601140424821
TCGA-91-6836-01A	0.0035118333447529	0	0.126833757110949	0.106199293785402	0	0.144956709557007	0.120929832585211	0.0315901197805928	0.00215193086086272	0	0.013470252100893	0.011895076672899	0.0149836798566312	0.148615386644813	0.037780117420415	0.120552322455346	0.0415958797410355	0.0342089792203252	0.00237221468130204	0.018947105010174	0	0.0194055091713899	0.0600000000000001	0.119490911547838	1.02852262348558
TCGA-91-6840-01A	0.0800677652506652	0	0.0738159632942762	0.017119798693488	0	0.219695663171305	0	0.0154641724550698	0	0.0359424449800178	0	0.0641905430144279	0	0.181624246079559	0.147707974160158	0.0887513077630338	0.00436169232017849	0	0.0712584288178202	0	0	0	0	0.371439615688923	0.931411776220035
TCGA-91-6847-01A	0.0785619846728202	0	0	0.164469373936142	0	0.0903207958332856	0	0.0445796730448293	0.0286853380104356	0	0	0.136239797382282	0.0125578489483995	0.162324036038143	0.0704498495350689	0.0584011805384746	0.054228038373679	0.00350921840479287	0.090381058529917	0	0.00529180675173018	0	0.73	0.00918859106648032	1.09949430381053
TCGA-91-6848-01A	0.0143694807275897	0	0.0819058195696362	0.0274487586563401	0	0.269103443671252	0.0543259192000038	0	0	0	0	0.0210753646433149	0.00211559886131264	0.192179241747129	0.131137222845877	0.146713653683147	0.0232986984485374	0	0.0301458480072126	0	0	0.00618094993864873	0	0.302467660399064	0.963826878756693
TCGA-91-6849-01A	0.017135196154814	0.0302009504535758	0.181904000983079	0.0980581876486814	0	0.0144098434062621	0.0307221780706034	0.0203407205077942	0.00999562648131791	0	0.0117783094787694	0	0	0.389634945453475	0	0.118946169997068	0.0132231212156337	0.0416418276761784	0.0148628845296421	0	0	0.00714603794310553	0	0.414896508928415	0.913781984018619
TCGA-91-7771-01A	0.00965870779939456	0	0.0860592957060623	0.0975252175545202	0	0.378203650238052	0.00498164827035473	0	0	0	0	0.0266445243007688	0.00716292878693918	0.0354551761997646	0.0839804477439453	0.169876761975227	0.0284272063623549	0.00703202838592491	0.0603252723817243	0	0	0.00466713429496737	0	0.422752204742952	0.90560825823306
TCGA-91-8496-01A	0.00294794832541595	0	0	0.0610251121811962	0	0.101991236102333	0	0.00318974217830131	0.0139759573948799	0	0	0.0293937329706919	0.0902336421982218	0.128288051932695	0.0129736185813156	0.233957688669061	0.114101911541406	0	0.165866111558612	0	0.0122410195178688	0.0298142268480013	0	0.444374526035923	0.895272963151462
TCGA-91-8497-01A	0.0195259444204636	0.0834315639951175	0.231560966664046	0.0641454738307529	0	0.110201865421889	0.00221380761362164	0.0304992791000408	0.0527029539332237	0	0	0.023635524489469	0.0106948319819092	0.0460415316652189	0.0140985908316238	0.103247539632316	0.132167769904122	0.00609070945922219	0.0623816357589152	0	0	0.00736001129804732	0	0.383157384069288	0.925171113458083
TCGA-91-8499-01A	0.0285790239161572	0	0.0997142493233977	0.109065348493211	0	0.111949224552438	0.0328139430156168	0.0333097702362428	0.0069842314373535	0.0619207081760163	0	0.00237533327461031	0	0.108064146676702	0.109282541411135	0.181483171415094	0.0778049196072271	0	0.0291403713795371	0	0.00726649260157689	0.000246524483684717	0	0.361306469589093	0.933115165939725
TCGA-91-A4BC-01A	0.0082792987069139	0	0.138356811220823	0.391817269220861	0	0	0.115190670628754	0.0289804380401782	0.0128148429501057	0.0368008821380083	0	0.0468761564191842	0	0.0418187067722471	0.0411445965956668	0.076871414124455	0.00588332839121967	0	0.0528478119630842	0	0	0.00231777282849952	0	0.521952069650947	0.853352057996929
TCGA-91-A4BD-01A	0	0	0.0848382418359863	0.0185360119925037	0	0.135153936232187	0	0.0185558411422382	0.0295249582819361	0	0	0.0259249774823165	0.160236654939339	0.0545865600580212	0.0169283918380134	0.213364725333696	0.0390632898036939	0.0346281029472564	0.168658308112812	0	0	0	0	0.418264207742013	0.908462458318413
TCGA-93-7347-01A	0.0133579061715036	0	0.0203211845546041	0.0960363172211202	0	0.0792132867978343	0	0.00216963086795708	0.127258696602714	0.0670460969727321	0	0.056285101733472	0	0.237060398548299	0.0505653498008287	0.134769758900544	0.0173787419307572	0.00850941943070383	0.0873810239263382	0	0	0.00264708654059124	0	0.573180618838262	0.826331527183415
TCGA-93-7348-01A	0.00412055103598564	0	0.180819402918147	0.0306652597788415	0	0.183225572289403	0	0	0.0747111529579693	0	0.00224185648988754	0.000526298024361438	0	0.326723221617636	0.060667292058584	0.0923448682455254	0.0167418274330281	0	0	0.0220971473539323	0	0.00511554979669846	0	0.317367077806337	0.959388908076552
TCGA-93-8067-01A	0.0124327294117376	0	0.0985782636128615	0.0624639255640509	0	0.126405403683191	0.00597416762628848	0.067212761155763	0.0130898338913084	0	0.00575889587509415	0.0559930260092383	0.00527491896080371	0.155599114559781	0.0756349369989269	0.179739884662922	0.0609222385438607	0.0202444738940703	0.0546754255501016	0	0	0	0	0.292136741424464	0.963226079810339
TCGA-93-A4JN-01A	0.0541916129480979	0.022889052116544	0.141656315726357	0.0262656765366929	0	0.151477263963896	0	0.0410687354317503	0.0897587073030718	0	0	0.014040476633497	0.00405634925572188	0.146921559754817	0.0345047447953357	0.15102618316836	0.0227166116170351	0.0128987425995848	0.0800415524911344	0	0	0.00648641565810396	0	0.301369496165067	0.955946688220783
TCGA-93-A4JO-01A	0.0195066156803809	0.00144772921277808	0.0720812893316603	0.0907140342968547	0	0.241971669083641	0.00282994281563821	0.00297207106028479	0.0568107196900667	0	0	0.0176633544413043	0.011743159653191	0.146049699756073	0.0984932640298919	0.175456804057387	0.0143610920301917	0	0.0456086005366967	0	0	0.00228995432396065	0	0.527875456423871	0.853916742704735
TCGA-93-A4JP-01A	0.0201957662031662	0	0	0.0217960591392369	0	0.145684487458032	0	0.0211223803821244	0	0	0.00572359955811538	0.0140426066969097	0.064572069504429	0.131306438899076	0.0860754104073871	0.318170176523928	0.00186182282059987	0.0501582494052608	0.11564331971016	0	0.000973672214777525	0.00267394107679776	0	0.325596966239181	0.954996821828294
TCGA-93-A4JQ-01A	0.0645748912255406	0.0811618488728808	0.0228432942552979	0.0584984377380995	0	0.275616350810993	0.0151512152914581	0.0399492702420606	0.0533200018625661	0	0	0.0127571076893069	0	0.184614517606519	0.0942043535269012	0.0735294114148089	0.00243198615615722	0.00489183525635945	0.0164554780510502	0	0	0	0	0.569935399764104	0.829736918269978
TCGA-95-7039-01A	0.0422961478606636	0	0.0119136137113679	0.162267786647625	0	0.103684860080802	0.0859028800575943	0.033965705385676	0.0266545974164247	0	0	0	0	0.172113571129578	0.0962952620903731	0.170299732870627	0.0159239178469455	0.0190429399902576	0.059638984912066	0	0	0	0	0.200698423732991	1.00678635280307
TCGA-95-7043-01A	0.0687402277329056	0	0.185555708888725	0.139507791747626	0	0.113777919692948	0	0.0425809078233859	0.0317258008102997	0	0	0.0357759532583893	0.00951658843246988	0.0307409321376106	0.0633072933834364	0.183614084604972	0.0168352149725393	0.00607704193783467	0.0722445345768581	0	0	0	0.52	0.0307501956888401	1.05537101845764
TCGA-95-7562-01A	0.00747702923003231	0	0.0997372288987624	0.00691563503948883	0	0.162371714103973	0.00914502985840511	0.0313121433125104	0.0139675303521486	0.000746316440831119	0.0275866981598278	0	0	0.246047865194238	0.126917645733174	0.211499825757678	0.0267244264438235	0	0.00280904523985195	0.0230726044163879	0	0.0036692618188673	0	0.503408596007535	0.863519893852933
TCGA-95-7567-01A	0.00614719080904493	0	0.186237075911095	0.0284738752263829	0	0.169594577216682	0.0388181505748968	0	0.0612897241346499	0.0258467965444571	0	0.0264356621804353	0	0.0441989318376022	0.0891712237758582	0.239509042337399	0.0299987474264726	0.0245538281551686	0.0297251738698546	0	0	0	0	0.31897802704354	0.949741720798539
TCGA-95-7944-01A	0.00577524999302355	0	0.0129930323333733	0.291995074281715	0	0	0.119510509267452	0.0279634808520861	0.0210118473022359	0	0.0425413110911715	0.0882347185179768	0	0.109763874521613	0.136792218962719	0.0946764811486521	0.0051505372742271	0.0113420114361268	0.0322496530176287	0	0	0	0	0.53314209900636	0.845378125865587
TCGA-95-7947-01A	0.00985206744931092	0	0.0718609258230718	0	0	0.337715527459287	0	0.0119900599932171	0.0290845092253011	0.0411900382665321	0.003780395381518	0	0.00626370620524231	0.156924597132837	0.155635957529582	0.143401233012212	0.0221262604029469	0.00558289677630317	0.00459182534263852	0	0	0	0	0.416532919888548	0.910349365421107
TCGA-95-7948-01A	0.00731335444007221	0	0.137340075697814	0.128457400064804	0	0.144852873619518	0.0134372589243807	0.0292533535878392	0	0.00456290948991782	0	0.0388513227795245	0.0715597660466948	0.00341102582464409	0.0285283715127643	0.177939250265911	0.0906519270043195	0.0504062200255883	0.0734348907162086	0	0	0	0.13	0.0986772781668886	1.03009747808278
TCGA-95-8039-01A	0.0069824049611871	0.0180152492542577	0	0.0292132831049499	0	0.247707622589347	0.0213343520304843	0.0203416540771219	0.0695617061885907	0	0	0.0243296541539807	0.0360219197811201	0	0.040908053092876	0.118527744009919	0.209462904780112	0.0675437004736523	0.0807626664683313	0	0	0.00928708503406989	0	0.403844738538195	0.914078758536655
TCGA-95-8494-01A	0	0.0109204419931888	0	0.0298107762275803	0	0.104844075834884	0.0243266596957643	0.0424462414508964	0.0192191767586467	0	0	0.038524045418923	0.15913593201504	0.0624879067594714	0	0.0893914554181593	0.217663949804091	0.122303279058679	0.0771031873194561	0	0	0.00182287224521905	0	0.254396837178191	0.979814175559526
TCGA-95-A4VK-01A	0.114077251079241	0.030913864042777	0.0608848250140523	0.14594186886395	0	0.167025663887241	0	0.0484360587170696	0.0508685122035683	0	0	0.0312058479211038	0	0.136725835382288	0.0911236002728197	0.0598880692333523	0	0.0186580531667969	0.0442505502157398	0	0	0	0	0.213794340365627	1.00041706882053
TCGA-95-A4VN-01A	0.0232091248077983	0	0.00895158124189453	0.164300751652548	0	0.14683506832576	0.0780780223358932	0.0314896838817299	0.00753938539713586	0	0.002580700073551	0.024902225030425	0.000908101981154061	0.120120734434125	0.10142502402512	0.222055459921411	0.0431062352798826	0.00554235404188794	0.0150417395801189	0	0	0.00391380798956574	0	0.491054207109477	0.871118080209977
TCGA-95-A4VP-01A	0.15876123815283	0	0.0607789923364713	0.135674931920386	0	0.107581103354317	0	0.0547648080466321	0.122140708043803	0	0.00176165297133061	0.0172103854821835	0.013742144501105	0.0845136236850509	0.0452969631376563	0.132482267254381	0.0240263622416922	0.0142841826238099	0.0244539174811139	0	0	0.00252671876723811	0	0.246515645141076	0.982001488689458
TCGA-97-7546-01A	0.0430108902998349	0	0.0794422728719955	0.0783295875484606	0	0.339415714231563	0.017083881165004	0	0.00613668417665101	0	0.00796290682201219	0.00338123440706963	0.0357271485785666	0.0417435676094863	0.0419225092471612	0.132229812329822	0.051051416764705	0.0248213529213435	0.0921671570872106	0	0	0.0055738639391143	0	0.271630682994032	0.969649269540103
TCGA-97-7547-01A	0.0780565379561339	0	0.120512059259671	0.0651677407096319	0	0.144686655898296	0.00764782394682282	0.0313267493113795	0.0766066497181179	0	0	0.0050657313064515	0.0255325411566416	0.108617567148021	0.0546844789399269	0.184090912322924	0.0282814244477029	0	0.0697231278782791	0	0	0	0	0.244092406445951	0.977997526494183
TCGA-97-7552-01A	0.0117482716030292	0.0660172759705175	0.107861088793002	0.259669187514061	0	0.0819105832420396	0	0.0206787851100078	0.0293682246312498	0.0225361764294023	0	0.0328637315296526	0	0.137270673476446	0.104561044025879	0.0447371198547231	0.0292978553740178	0	0.0514799824459717	0	0	0	0	0.532800599277958	0.850288587741423
TCGA-97-7553-01A	0.0495347177979412	0	0.00692097139664837	0.0862739579913543	0	0.192237531036626	0.0138452228283116	0	0	0	0.0259382099938571	0.00300313062338606	0.0132616644203438	0.215731199897312	0.0581010378802095	0.182927013497637	0.0676358379358266	0	0.051371880511107	0	0	0.0332176241894395	0	0.300169498662237	0.964790304908898
TCGA-97-7554-01A	0.0173268794499067	0	0.204834700662222	0.0628626184312624	0	0.121574350189804	0.0187591691002894	0.0163703710771264	0.021144208865321	0	0.00493448951643625	0.00360732430654643	0	0.201676601669499	0.0921119244354304	0.168271032693767	0.00644719788907856	0	0.0545102045463715	0	0	0.00556892716693964	0	0.351945227544426	0.937473399675505
TCGA-97-7937-01A	0.0486310517623471	0	0.078506435059142	0.0509364667473803	0	0.0643149836070466	0	0.00815752190944648	0.0539552709024427	0.0178100996970194	0	0	0	0.345729084477476	0.0545465616972656	0.160991188934979	0.0393516862066376	0	0.0702615070433111	0	0	0.00680814195550609	0	0.234518349535818	1.00481723324165
TCGA-97-7938-01A	0.0527436376366765	0	0.0555902995076179	0.0805268059032036	0	0.23276378474086	0.00472063824668339	0.0212133215438682	0	0	0	0.00613562776157933	0	0.150521330061157	0.0593545114026158	0.124866874316433	0.0748991704575567	0.0224820385718503	0.0948909689825155	0	0.000234484018920421	0.0190565068484622	0.0600000000000001	0.116529200365505	1.03295336291314
TCGA-97-7941-01A	0.0385498368825856	0.0237740892260971	0	0.0238492034891409	0	0.124378975512143	0.00887485227176671	0.0215503955141382	0.0862988558520179	0	0.0267527144235441	0	0.0120671336952407	0.061884046908581	0.0557859395753252	0.291300189091981	0.0692895265506247	0.00209801729174616	0.152338982649894	0	0	0.00120724106517271	0	0.368441615154356	0.929899841378214
TCGA-97-8171-01A	0.00601157884681806	0.0116298817570964	0.0484925433086522	0.0122854331458954	0	0.149783149625316	0	0.0333051419694448	0.00498626574177438	0	0	0.0196693626044815	0	0.29424344742271	0.0239194614813986	0.302060719587368	0.0100425145469496	0.0325772971761616	0.050993202785934	0	0	0	0	0.253747120817013	1.0010784401429
TCGA-97-8172-01A	0	0.141101037032011	0.0955397320779165	0.0675355838721294	0	0.227358719956047	0	0.000824697180742811	0.0205629032266727	0.00791361288416126	0	0.0307086845346542	0.00443274132828125	0.103044817233815	0.0299666701511449	0.123715887052381	0.0372164777047884	0.00369142056033448	0.10638701520492	0	0	0	0	0.463244383857674	0.890162714760916
TCGA-97-8174-01A	0.016383449342694	0	0.0919158505032693	0.0644373023104196	0	0.284381985820417	0.0112168129414886	0	0.0114579415581936	0	0.00240986794441279	0.00601371042526272	0.0377893460983345	0.000767901872383467	0.0968125403438508	0.245322715091994	0.00906422979245786	0.0132750127454416	0.10875133320938	0	0	0	0	0.388182705028097	0.921034796918205
TCGA-97-8175-01A	0.00680324199192219	0.00814054594057632	0	0.0273277584298729	0	0.115052334598742	0	0	0.0831666480222379	0	0	0.0185986664643477	0.0265107435363107	0.182235590613325	0.0276283055894506	0.131988178777206	0.300913643642751	0.0234815676207917	0.0244454741934385	0	0.00209346376601697	0.0216138368130105	0	0.311324514538158	0.963820754884735
TCGA-97-8176-01A	0.0399035118166779	0	0.0594070486217168	0.0401089426272421	0	0.082211543912037	0	0	0.00240961483256518	0	0.00471896561690751	0.0154523726653161	0.017353873939721	0.255315920664301	0.0269095040431555	0.306435437979051	0.0152077526902499	0	0.103701479092512	0	0	0.0308640314985467	0	0.349501616650021	0.947522238685999
TCGA-97-8177-01A	0.0187811506161328	0.0142564999261702	0.0492583905615008	0.0596789131303412	0	0.103564716749824	0	0.0361251052872411	0.0442065417661648	0	0	0.0315869315872131	0.0368089212727943	0.0941787988742382	0.0143538848728385	0.175544470742599	0.225202698672144	0.0332277308978286	0.0381515547784069	0.0150967699952471	0	0.00997692026931559	0	0.490039268390434	0.874769029858012
TCGA-97-8179-01A	0.0293408528071434	0	0.00585634474634388	0.0704247706273491	0	0.0533983809933456	0	0.0583505929808785	0.0478247490844885	0	0	0.0400793560730848	0.0271313364992811	0.19783704632101	0.0430986652429885	0.178318794557115	0.11113914039382	0.0197262792320816	0.0745144984454333	0	0.0384161195763697	0.00454307241926678	0.01	0.167784122517489	1.02067566087914
TCGA-97-8547-01A	0.00626684540781406	0	0	0	0	0.0738412462595216	0	0.0381266163683326	0.057823486937852	0	8.65584311222247e-05	0.00400618092533444	0	0.505039438351986	0	0.155346572775453	0.00877386983715299	0.104524379025394	0.0461648056800375	0	0	0	0	0.50454330746699	0.871837800300203
TCGA-97-8552-01A	0	0.0679999870499651	0.0120072059431291	0.0434996500063603	0	0.196487505025934	0.00109455867068213	0.00575440365333104	0.016666801032551	0	0.016993858086697	0.00532512983317283	0.0576260145697931	0.0323164208224603	0.0290404429699221	0.220161628481331	0.187204018082873	0.0200565186512795	0.082140059245504	0	0	0.00562579787501516	0	0.409096492089283	0.912012578574278
TCGA-97-A4LX-01A	0.075015621670475	0	0.0567634292211929	0.122589955345895	0	0.122124932430867	0.00525687758816697	0.0323801305574176	0.0595706937460721	0	0	0.0316816092354618	0.0130050174204131	0.0820767004202302	0.148037554371308	0.132144796363382	0.0485027385844724	0	0.0676980902587796	0	0	0.0031518527858672	0	0.529066564931441	0.853142885186577
TCGA-97-A4M0-01A	0.000132822484114984	0.0243043399439309	0	0.129435837308428	0	0.24591441797699	0.0151124371748456	0.0171444685586474	0.0679532033185433	0	0	0.0416280387075416	0.043561026407647	0.000438992549023593	0.0754098032805293	0.0949144706357517	0.130785506379062	0.0257373815390744	0.0814833754343262	0	0	0.00604387830154489	0	0.330280184429845	0.948321259490242
TCGA-97-A4M1-01A	0.00323647440039238	0	0	0.0606601052721742	0	0.118951693270372	0	0.0089003156253121	0.0052305735025357	0	0	0.0564637733096552	0.0800793338187573	0.0955279015348761	0.0244590623254964	0.317464944124601	0.0343956648697015	0.00996428267465863	0.184665875271468	0	0	0	0	0.33912933757017	0.946571895071715
TCGA-97-A4M2-01A	0	0.0263544663160421	0.0588002104406658	0.101405618010607	0	0.0785768946320514	0	0.0513947061910039	0.0262232703173249	0	0	0.0390825821837401	0.0165697683055942	0.219038311760062	0.0460032601058437	0.170798838647093	0.0637232193475513	0.00472883807319894	0.0890491110500983	0	0	0.00825090461912375	0	0.451968449145536	0.891729169528751
TCGA-97-A4M3-01A	0.0253233061681594	0	0.0813966888610049	0.0744251127820724	0	0.191818643838912	0	0.0607459977433321	0.0415953905906938	0	0	0.0529888185662538	0.0583737659340129	0.0303774980279076	0.0288024979413475	0.227375782163394	0.0413130770325332	0.0298924702957111	0.0304519904027819	0.0083455607637718	0.0143199540372711	0.00245344485084039	0.36	0.0504476735037672	1.05573762229835
TCGA-97-A4M5-01A	0.00595427622415737	0.0161822693864737	0.0246345901165997	0.0611835332830136	0	0.151192274842668	0	0.00123065634112165	0.0114987852456826	0	0.0527710345477801	0.0109423550433942	0.00629165662041132	0.184407097014195	0.0591106797490879	0.285040046746954	0.000968448601702177	0.00889793422152267	0.10811844473919	0	0	0.0115759172760462	0	0.376730421863667	0.928794832526394
TCGA-97-A4M6-01A	0.0100730644156641	0.0339329270595256	0.000549885975000433	0.0490634600742187	0	0.230965641102451	0	0.023558618752613	0.0717983631932302	0	0	0.0237862876927925	0.00262945945549597	0.122866776833378	0.108135530203205	0.128433838582198	0.0784771070153295	0.0219838346242348	0.0744012319282103	0	0	0.019343973092453	0	0.361391862996119	0.934199897727824
TCGA-97-A4M7-01A	0.0212529478073371	0.000422078685520435	0.0661966692573159	0.0493497023209109	0	0.176147638392342	0	0.0546908861985647	0.0692653392639087	0	0	0.00714240204652889	0.0361547427010294	0.0322217878577822	0.0510620675755894	0.0954503460058439	0.213842278050593	0.0378667516857976	0.0752751225598751	0	0	0.013659239591061	0	0.42987569428963	0.903542556516617
TCGA-99-7458-01A	0	0.0174470894589045	0.000166107034598299	0.120553945917608	0	0.232873734345452	0	0.0346703694245593	0.056798538826684	0	0	0.0442965907791682	0	0.118536464442258	0.05869638551844	0.103910449999792	0.112353069526246	0.0252371101229194	0.0744601446033697	0	0	0	0	0.357340924082756	0.936470968416602
TCGA-99-8025-01A	0.0532620591553868	0	0.145401906829029	0.0379848032409017	0	0.130036971734261	0	0	0.0751916832922354	0	0	0.0142694322065568	0	0.266881760081802	0.081390210657719	0.150192936966203	0	0	0.0424773356233641	0	0	0.0029109002125414	0	0.290728063455334	0.967659948923099
TCGA-99-8028-01A	0	0	0.0780627865201425	0.124869488761589	0	0.157196004544881	0.0749308292627737	0	0.0529269345242508	0.0255613837050522	0	0.0170002510232809	0	0.170460848448157	0.0939460378679338	0.141965452786948	0.0157625848762237	0	0.0400777329713503	0	0	0.00723966470741729	0	0.56469001169579	0.835473560192465
TCGA-99-8032-01A	0.0162252685302124	0	0.332495446610903	0.0606245343295209	0	0.117081875764066	0	0	0.1102707419506	0	0	0.0372716036548708	0	0.170391553953396	0.0183826070832331	0.0723674812354217	0.000838274131795247	0.0156494199329941	0.0420290465267749	0	0	0.00637214629621172	0	0.382587997917888	0.924598466139052
TCGA-99-8033-01A	0	0	0.0726787540847222	0.196033127616466	0	0	0.160583612440083	0.0714424910324058	0.0301498994065502	0	0.0244636201261784	0.0633126950946215	0.00463542169665289	0.149463550502252	0.0855843870030954	0.0647273209813372	0	0.0530696132165365	0.00647082483385391	0	0	0.0173846819652442	0	0.354350255333016	0.940049362858107
TCGA-99-AA5R-01A	0.000527003610320422	0.112009920038696	0.0450266365340428	0.116690789256159	0	0.295340476093398	0	0.00459411474275934	0.000482949105295184	0	0	0.0674427273678489	0.00577745993004337	0.155859631023045	0.0517781593992218	0.0812587425576862	0.0272756766217949	0	0.0342601954077444	0	0	0.00167551831194533	0	0.440153534085415	0.89723691207122
TCGA-J2-8192-01A	0.0114242351238198	0	0.0189153034542302	0.0157688261105091	0	0.267502018374609	0.00104572707246334	0	0	0	0.01640394822034	0	0.00429159546704191	0.229944499300015	0.0242533543530896	0.192820724802536	0.120520886157126	0.0267508299972081	0.0522563510527146	0	0	0.0181017005142973	0	0.508823958313907	0.861570775327511
TCGA-J2-8194-01A	0.0107064244236212	0	0.0420684456961159	0.0245653671995463	0	0.222695174346748	0.0455199259820437	0	0	0	0	0.0182339707097709	0.0539798231334408	0.0437172223821307	0.0857430590193778	0.177349807775742	0.129930756821597	0	0.0722530261877843	0	0	0.0732369963220817	0.02	0.157347404285505	1.01664357301908
TCGA-J2-A4AD-01A	0	0	0.11538489060773	0.0517786388677645	0	0.173168646275047	0	0.00851954441341222	0.0155125388347661	0	0	0.0433681378101974	0.0242142104728397	0.176856747489745	0	0.210867704468772	0.00448725746106633	0.0822286256266346	0.0936130576720252	0	0	0	0.02	0.152736184931133	1.02142391467236
TCGA-J2-A4AE-01A	0.0682907689893535	0	0.22903598415852	0.0432862602603393	0	0.175564259436428	0.0182314179283187	0	0.000368044578758714	0.05319166535425	0	0	0	0.0275840657339629	0.0858066149117286	0.136668013139434	0.0279171094775572	0.0353193374961765	0.0963046441067276	0	0.00155074944331517	0.000881064985130409	0	0.188548667843476	0.996736336819092
TCGA-J2-A4AG-01A	0.0427726042056295	0.0812343543630373	0.0306968295959749	0.0630048198238509	0	0.220771864168197	0.0581129020914321	0	0.0451255665412939	0	0	0.0119919683817433	0.0227989681355641	0.0640388685872882	0.0314799293281343	0.102175691846902	0.123518660599342	0.0608617657292112	0.0391692424994921	0	0	0.00224596410290756	0	0.260010877512074	0.972763087334861
TCGA-L4-A4E5-01A	0.00239436980290212	0	0.189228141929522	0.026114472657606	0	0.0887948659183511	9.04732265758013e-05	0	0.0719571754466134	0.0194124653484436	0	0.0714431738756681	0	0.254872770502072	0.0767701697791248	0.152522604766467	0.0174757418089975	0	0.028923574937657	0	0	0	0	0.251451304653963	0.985998470789184
TCGA-L4-A4E6-01A	0.0184379905925069	0	0.00385862197257983	0.0219658059843436	0	0.159478301430363	0.00639268329534425	0.0074337167497589	0	0	0.0141820602048252	0.00791121933924648	0.012913754273208	0.21702258373029	0.0449582013417488	0.338758388368385	0.0801678992669786	0	0.0622797460640827	0	0	0.00423902738633856	0	0.308431178590887	0.97011286020598
TCGA-L9-A443-01A	0.0152374324440629	0	0.0484962355479048	0.0420794226046564	0	0.284132668328921	0	0.0381258703835328	0.00656791913326095	0	0.0185935578454314	0	0.018188778768831	0.149598205168599	0.167427622214416	0.165298551227321	0.0401367351953822	0	0	0.00611700113768013	0	0	0	0.287179371263502	0.977057726370774
TCGA-L9-A444-01A	0.0196432144610563	0	0.116110783519018	0.255239981442334	0	0.114328904940036	0.06075317044048	0.00902187053158618	0.055885461517382	0	0.0569694445447363	0	0.00643756444092324	0.0701545473154035	0.111072469473573	0.0795289858599701	0.00964505573474009	0	0.0352085457787617	0	0	0	0	0.503439403826521	0.864728331781232
TCGA-L9-A50W-01A	0.0360709800226554	0	0.133747856651882	0.022368876154934	0	0.221558406063932	0	0.00509508199824168	0.0361057576245533	0	0	0.0463214571266962	0.00947804856710624	0.0395636141797092	0.0686154308055883	0.050614026377339	0.207354723284243	0	0.119415319393384	0	0	0.00369042174973419	0	0.280747343024291	0.963372775683551
TCGA-L9-A5IP-01A	0	0	0.149324772366758	0.154413798599493	0	0.0403270393386604	0.0207204030635492	0.0601135700939655	0.0420318566120987	0	0	0.0810113942253523	0	0.188417512653019	0.0288907988294429	0.114975740179866	0.00507836803591953	0	0.0437110760945482	0	0.0375090803306895	0.0334745895766381	0.02	0.153019939059847	1.02155332774552
TCGA-L9-A743-01A	0.0340804667143964	0.00645638627041494	0.0829876387099201	0.0609672307636913	0	0.160675872736179	0.0819360888411962	0	0.0595770239173646	0	0.000708273273077274	0	0.00808373854682825	0.0999797688640112	0.0538573381016075	0.147154843787773	0.0616285647486473	0.0850049401546742	0.0449700172287951	0	0	0.0119318073414239	0	0.437868325319853	0.900086054751836
TCGA-L9-A7SV-01A	0.0586650198741645	0	0.085232122854608	0.125988556770124	0	0.227340709343248	0.0160711993721629	0.100640737000969	0	0	0	0.015872672116331	0.00797063028023464	0.0294125367441996	0.0977357634147361	0.18532403193484	0.0198485269927942	0	0.0200788886001514	0	0.00981860470143642	0	0.41	0.0409147875366458	1.07014700994865
TCGA-L9-A8F4-01A	0.018783344631614	0	0.105534961135724	0.151928728325126	0	0.0755030351054051	0.0745938283765582	0.011996198963504	0.0776045698733385	0	0	0.0467778401492513	0	0.189570411555914	0.0776772123595973	0.134015997843795	0.0100109094353113	0	0.0260029622448622	0	0	0	0	0.547854681178656	0.844742541114497
TCGA-MN-A4N1-01A	0.0172198035495042	0	0.053670783025844	0.0140633699126912	0	0.0449151210564405	0	0.0282152976178768	0.0967399762305067	0	0.0103370770975721	0	0.0410748503402643	0.464726216298571	0.00610741862741218	0.153023779676764	0.00540792349449465	0.0595172883823445	0.00498109468971417	0	0	0	0	0.307473591578517	0.990245431936376
TCGA-MN-A4N4-01A	0.0136199631762356	0	0.0952285782211085	0.0697888015012045	0	0.0409005436387697	0	0.01535423898316	0.0367117751887071	0	0	0.0125319671351368	0	0.551158451387696	0.0291435485945795	0.0844296231262482	0	0	0.0511325090471542	0	0	0	0	0.646017248349942	0.76435823036984
TCGA-MN-A4N5-01A	0.0133021108006234	0	0.0221407737058395	0.0554942093419655	0	0.236668052186176	0	0.0792958054585321	0.0064844939599779	0	0	0.120873417687855	0	0.140326540203998	0.138364375268572	0.126589578569002	0.000302381771319804	0	0.0601582610461387	0	0	0	0	0.25352909149145	0.995494467381945
